PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,Dhi,Dni,Ghi,SnowWater,WindSpeed10m,Zenith,AlbedoDaily
2020-05-16T08:00:00Z,2020-05-16T07:00:00Z,PT60M,4.6,-36,0,0,0,0.0,2.4,106,0.09
2020-05-16T09:00:00Z,2020-05-16T08:00:00Z,PT60M,4.7,-49,0,0,0,0.0,2.3,99,0.09
2020-05-16T10:00:00Z,2020-05-16T09:00:00Z,PT60M,4.6,-60,4,0,4,0.0,2.5,91,0.09
2020-05-16T11:00:00Z,2020-05-16T10:00:00Z,PT60M,5.1,-71,40,0,40,0.0,3.2,82,0.09
2020-05-16T12:00:00Z,2020-05-16T11:00:00Z,PT60M,5.7,-81,84,0,84,0.0,3.4,72,0.09
2020-05-16T13:00:00Z,2020-05-16T12:00:00Z,PT60M,6.1,-92,162,0,162,0.0,3.2,62,0.09
2020-05-16T14:00:00Z,2020-05-16T13:00:00Z,PT60M,7.2,-104,327,0,327,0.0,3.3,52,0.09
2020-05-16T15:00:00Z,2020-05-16T14:00:00Z,PT60M,8.7,-119,464,61,509,0.0,3.4,42,0.09
2020-05-16T16:00:00Z,2020-05-16T15:00:00Z,PT60M,9.4,-138,488,110,580,0.0,3.5,34,0.09
2020-05-16T17:00:00Z,2020-05-16T16:00:00Z,PT60M,10.0,-164,510,184,671,0.0,3.4,29,0.09
2020-05-16T18:00:00Z,2020-05-16T17:00:00Z,PT60M,10.3,167,543,55,591,0.0,3.3,29,0.09
2020-05-16T19:00:00Z,2020-05-16T18:00:00Z,PT60M,10.5,141,492,28,516,0.0,3.3,33,0.09
2020-05-16T20:00:00Z,2020-05-16T19:00:00Z,PT60M,10.7,121,469,16,481,0.0,3.4,41,0.09
2020-05-16T21:00:00Z,2020-05-16T20:00:00Z,PT60M,10.9,106,302,0,302,0.0,3.5,50,0.09
2020-05-16T22:00:00Z,2020-05-16T21:00:00Z,PT60M,10.7,94,259,0,259,0.0,3.3,60,0.09
2020-05-16T23:00:00Z,2020-05-16T22:00:00Z,PT60M,10.4,83,194,9,197,0.0,2.9,70,0.09
2020-05-17T00:00:00Z,2020-05-16T23:00:00Z,PT60M,9.4,72,84,86,98,0.0,2.2,80,0.09
2020-05-17T01:00:00Z,2020-05-17T00:00:00Z,PT60M,7.4,61,9,30,12,0.0,1.6,90,0.09
2020-05-17T02:00:00Z,2020-05-17T01:00:00Z,PT60M,5.8,50,0,0,0,0.0,1.4,98,0.09
2020-05-17T03:00:00Z,2020-05-17T02:00:00Z,PT60M,4.9,37,0,0,0,0.0,1.3,105,0.09
2020-05-17T04:00:00Z,2020-05-17T03:00:00Z,PT60M,4.3,24,0,0,0,0.0,1.0,110,0.09
2020-05-17T05:00:00Z,2020-05-17T04:00:00Z,PT60M,3.9,9,0,0,0,0.0,1.1,113,0.09
2020-05-17T06:00:00Z,2020-05-17T05:00:00Z,PT60M,3.3,-7,0,0,0,0.0,0.9,113,0.09
2020-05-17T07:00:00Z,2020-05-17T06:00:00Z,PT60M,2.9,-22,0,0,0,0.0,0.5,110,0.09
2020-05-17T08:00:00Z,2020-05-17T07:00:00Z,PT60M,2.8,-36,0,0,0,0.0,0.2,106,0.09
2020-05-17T09:00:00Z,2020-05-17T08:00:00Z,PT60M,2.7,-48,0,0,0,0.0,0.5,99,0.09
2020-05-17T10:00:00Z,2020-05-17T09:00:00Z,PT60M,2.9,-60,5,0,5,0.0,0.4,91,0.09
2020-05-17T11:00:00Z,2020-05-17T10:00:00Z,PT60M,4.3,-71,73,5,74,0.0,0.6,81,0.09
2020-05-17T12:00:00Z,2020-05-17T11:00:00Z,PT60M,7.4,-81,125,319,236,0.0,0.7,72,0.09
2020-05-17T13:00:00Z,2020-05-17T12:00:00Z,PT60M,10.9,-92,158,549,418,0.0,0.6,62,0.09
2020-05-17T14:00:00Z,2020-05-17T13:00:00Z,PT60M,12.5,-104,253,463,542,0.0,0.9,51,0.09
2020-05-17T15:00:00Z,2020-05-17T14:00:00Z,PT60M,13.4,-119,237,626,702,0.0,1.2,42,0.09
2020-05-17T16:00:00Z,2020-05-17T15:00:00Z,PT60M,15.7,-138,214,733,820,0.0,1.2,34,0.09
2020-05-17T17:00:00Z,2020-05-17T16:00:00Z,PT60M,17.1,-163,265,671,851,0.0,1.6,29,0.09
2020-05-17T18:00:00Z,2020-05-17T17:00:00Z,PT60M,16.0,167,342,534,810,0.0,1.8,29,0.09
2020-05-17T19:00:00Z,2020-05-17T18:00:00Z,PT60M,14.8,141,376,403,715,0.0,1.7,33,0.09
2020-05-17T20:00:00Z,2020-05-17T19:00:00Z,PT60M,14.5,121,469,21,484,0.0,2.1,41,0.09
2020-05-17T21:00:00Z,2020-05-17T20:00:00Z,PT60M,14.2,106,322,0,322,0.0,2.6,50,0.09
2020-05-17T22:00:00Z,2020-05-17T21:00:00Z,PT60M,13.6,94,282,66,314,0.0,2.9,60,0.09
2020-05-17T23:00:00Z,2020-05-17T22:00:00Z,PT60M,12.9,83,185,75,212,0.0,3.1,70,0.09
2020-05-18T00:00:00Z,2020-05-17T23:00:00Z,PT60M,11.6,72,87,3,88,0.0,2.7,80,0.09
2020-05-18T01:00:00Z,2020-05-18T00:00:00Z,PT60M,10.2,61,8,0,8,0.0,2.3,89,0.09
2020-05-18T02:00:00Z,2020-05-18T01:00:00Z,PT60M,9.0,50,0,0,0,0.0,2.7,98,0.09
2020-05-18T03:00:00Z,2020-05-18T02:00:00Z,PT60M,8.0,37,0,0,0,0.0,3.5,105,0.09
2020-05-18T04:00:00Z,2020-05-18T03:00:00Z,PT60M,6.8,24,0,0,0,0.0,3.7,110,0.09
2020-05-18T05:00:00Z,2020-05-18T04:00:00Z,PT60M,5.6,9,0,0,0,0.0,3.3,113,0.09
2020-05-18T06:00:00Z,2020-05-18T05:00:00Z,PT60M,4.5,-7,0,0,0,0.0,3.1,113,0.09
2020-05-18T07:00:00Z,2020-05-18T06:00:00Z,PT60M,3.6,-22,0,0,0,0.0,3.0,110,0.09
2020-05-18T08:00:00Z,2020-05-18T07:00:00Z,PT60M,3.0,-36,0,0,0,0.0,2.9,105,0.09
2020-05-18T09:00:00Z,2020-05-18T08:00:00Z,PT60M,2.2,-48,0,0,0,0.0,3.0,99,0.09
2020-05-18T10:00:00Z,2020-05-18T09:00:00Z,PT60M,1.5,-60,6,0,6,0.0,3.2,90,0.09
2020-05-18T11:00:00Z,2020-05-18T10:00:00Z,PT60M,1.8,-71,51,310,110,0.0,3.6,81,0.09
2020-05-18T12:00:00Z,2020-05-18T11:00:00Z,PT60M,3.7,-81,56,755,298,0.0,3.7,71,0.09
2020-05-18T13:00:00Z,2020-05-18T12:00:00Z,PT60M,5.9,-92,67,874,486,0.0,3.6,61,0.09
2020-05-18T14:00:00Z,2020-05-18T13:00:00Z,PT60M,8.1,-104,73,941,661,0.0,3.6,51,0.09
2020-05-18T15:00:00Z,2020-05-18T14:00:00Z,PT60M,10.4,-119,104,929,793,0.0,3.7,42,0.09
2020-05-18T16:00:00Z,2020-05-18T15:00:00Z,PT60M,12.3,-138,174,837,866,0.0,4.0,34,0.09
2020-05-18T17:00:00Z,2020-05-18T16:00:00Z,PT60M,14.0,-163,151,896,934,0.0,4.1,29,0.09
2020-05-18T18:00:00Z,2020-05-18T17:00:00Z,PT60M,15.2,167,146,905,939,0.0,4.2,29,0.09
2020-05-18T19:00:00Z,2020-05-18T18:00:00Z,PT60M,16.0,141,154,870,884,0.0,4.4,33,0.09
2020-05-18T20:00:00Z,2020-05-18T19:00:00Z,PT60M,16.4,121,343,393,647,0.0,4.5,41,0.09
2020-05-18T21:00:00Z,2020-05-18T20:00:00Z,PT60M,16.3,106,256,496,574,0.0,4.4,50,0.09
2020-05-18T22:00:00Z,2020-05-18T21:00:00Z,PT60M,15.7,93,242,299,398,0.0,4.2,60,0.09
2020-05-18T23:00:00Z,2020-05-18T22:00:00Z,PT60M,14.6,82,166,222,243,0.0,4.1,70,0.09
2020-05-19T00:00:00Z,2020-05-18T23:00:00Z,PT60M,12.4,72,85,109,107,0.0,3.5,80,0.09
2020-05-19T01:00:00Z,2020-05-19T00:00:00Z,PT60M,10.0,61,8,0,8,0.0,3.5,89,0.09
2020-05-19T02:00:00Z,2020-05-19T01:00:00Z,PT60M,8.4,50,0,0,0,0.0,4.1,98,0.09
2020-05-19T03:00:00Z,2020-05-19T02:00:00Z,PT60M,7.1,37,0,0,0,0.0,4.4,104,0.09
2020-05-19T04:00:00Z,2020-05-19T03:00:00Z,PT60M,5.8,23,0,0,0,0.0,4.3,110,0.09
2020-05-19T05:00:00Z,2020-05-19T04:00:00Z,PT60M,4.8,9,0,0,0,0.0,3.9,112,0.09
2020-05-19T06:00:00Z,2020-05-19T05:00:00Z,PT60M,4.1,-7,0,0,0,0.0,3.6,113,0.09
2020-05-19T07:00:00Z,2020-05-19T06:00:00Z,PT60M,3.6,-22,0,0,0,0.0,3.3,110,0.09
2020-05-19T08:00:00Z,2020-05-19T07:00:00Z,PT60M,3.3,-35,0,0,0,0.0,3.3,105,0.09
2020-05-19T09:00:00Z,2020-05-19T08:00:00Z,PT60M,3.0,-48,0,0,0,0.0,3.2,98,0.09
2020-05-19T10:00:00Z,2020-05-19T09:00:00Z,PT60M,2.9,-60,7,1,7,0.0,3.0,90,0.09
2020-05-19T11:00:00Z,2020-05-19T10:00:00Z,PT60M,3.6,-70,73,90,85,0.0,3.3,81,0.09
2020-05-19T12:00:00Z,2020-05-19T11:00:00Z,PT60M,5.3,-81,142,334,249,0.0,3.5,71,0.09
2020-05-19T13:00:00Z,2020-05-19T12:00:00Z,PT60M,7.5,-92,228,345,392,0.0,3.5,61,0.09
2020-05-19T14:00:00Z,2020-05-19T13:00:00Z,PT60M,9.5,-104,373,147,466,0.0,3.6,51,0.09
2020-05-19T15:00:00Z,2020-05-19T14:00:00Z,PT60M,11.3,-118,409,265,607,0.0,3.5,42,0.09
2020-05-19T16:00:00Z,2020-05-19T15:00:00Z,PT60M,12.9,-138,473,238,670,0.0,3.6,34,0.09
2020-05-19T17:00:00Z,2020-05-19T16:00:00Z,PT60M,14.3,-163,478,290,732,0.0,3.6,29,0.09
2020-05-19T18:00:00Z,2020-05-19T17:00:00Z,PT60M,15.9,167,369,507,814,0.0,3.4,28,0.09
2020-05-19T19:00:00Z,2020-05-19T18:00:00Z,PT60M,17.4,141,296,609,807,0.0,3.0,33,0.09
2020-05-19T20:00:00Z,2020-05-19T19:00:00Z,PT60M,18.2,121,128,876,792,0.0,2.8,41,0.09
2020-05-19T21:00:00Z,2020-05-19T20:00:00Z,PT60M,18.5,106,106,860,660,0.0,2.7,50,0.09
2020-05-19T22:00:00Z,2020-05-19T21:00:00Z,PT60M,18.5,93,75,847,501,0.0,2.6,60,0.09
2020-05-19T23:00:00Z,2020-05-19T22:00:00Z,PT60M,17.8,82,62,743,319,0.0,2.2,70,0.09
2020-05-20T00:00:00Z,2020-05-19T23:00:00Z,PT60M,15.2,72,45,503,140,0.0,1.5,80,0.09
2020-05-20T01:00:00Z,2020-05-20T00:00:00Z,PT60M,12.0,61,10,80,17,0.0,1.4,89,0.09
2020-05-20T02:00:00Z,2020-05-20T01:00:00Z,PT60M,10.0,50,0,0,0,0.0,1.4,97,0.09
2020-05-20T03:00:00Z,2020-05-20T02:00:00Z,PT60M,8.7,37,0,0,0,0.0,1.2,104,0.09
2020-05-20T04:00:00Z,2020-05-20T03:00:00Z,PT60M,8.1,23,0,0,0,0.0,1.3,109,0.09
2020-05-20T05:00:00Z,2020-05-20T04:00:00Z,PT60M,7.5,9,0,0,0,0.0,1.6,112,0.09
2020-05-20T06:00:00Z,2020-05-20T05:00:00Z,PT60M,6.9,-7,0,0,0,0.0,1.6,112,0.09
2020-05-20T07:00:00Z,2020-05-20T06:00:00Z,PT60M,6.3,-21,0,0,0,0.0,1.6,110,0.09
2020-05-20T08:00:00Z,2020-05-20T07:00:00Z,PT60M,5.8,-35,0,0,0,0.0,1.7,105,0.09
2020-05-20T09:00:00Z,2020-05-20T08:00:00Z,PT60M,5.3,-48,0,0,0,0.0,1.5,98,0.09
2020-05-20T10:00:00Z,2020-05-20T09:00:00Z,PT60M,5.3,-60,6,37,9,0.0,1.4,90,0.09
2020-05-20T11:00:00Z,2020-05-20T10:00:00Z,PT60M,6.8,-70,43,418,114,0.0,1.5,81,0.09
2020-05-20T12:00:00Z,2020-05-20T11:00:00Z,PT60M,9.9,-81,71,650,282,0.0,2.0,71,0.09
2020-05-20T13:00:00Z,2020-05-20T12:00:00Z,PT60M,12.7,-92,87,776,463,0.0,2.6,61,0.09
2020-05-20T14:00:00Z,2020-05-20T13:00:00Z,PT60M,15.4,-104,97,850,632,0.0,2.7,51,0.09
2020-05-20T15:00:00Z,2020-05-20T14:00:00Z,PT60M,18.1,-118,105,896,774,0.0,3.3,42,0.09
2020-05-20T16:00:00Z,2020-05-20T15:00:00Z,PT60M,20.0,-137,108,928,880,0.0,3.9,34,0.09
2020-05-20T17:00:00Z,2020-05-20T16:00:00Z,PT60M,21.1,-163,110,942,938,0.0,3.8,29,0.09
2020-05-20T18:00:00Z,2020-05-20T17:00:00Z,PT60M,22.3,167,113,936,938,0.0,3.4,28,0.09
2020-05-20T19:00:00Z,2020-05-20T18:00:00Z,PT60M,23.2,141,114,916,886,0.0,3.3,33,0.09
2020-05-20T20:00:00Z,2020-05-20T19:00:00Z,PT60M,23.5,120,111,888,787,0.0,3.5,40,0.09
2020-05-20T21:00:00Z,2020-05-20T20:00:00Z,PT60M,23.4,105,104,843,649,0.0,3.6,50,0.09
2020-05-20T22:00:00Z,2020-05-20T21:00:00Z,PT60M,23.0,93,93,771,483,0.0,3.2,60,0.09
2020-05-20T23:00:00Z,2020-05-20T22:00:00Z,PT60M,22.2,82,76,652,304,0.0,2.4,70,0.09
2020-05-21T00:00:00Z,2020-05-20T23:00:00Z,PT60M,19.7,72,59,335,127,0.0,2.0,80,0.09
2020-05-21T01:00:00Z,2020-05-21T00:00:00Z,PT60M,16.5,61,13,3,14,0.0,2.4,89,0.09
2020-05-21T02:00:00Z,2020-05-21T01:00:00Z,PT60M,14.7,50,0,0,0,0.0,2.8,97,0.09
2020-05-21T03:00:00Z,2020-05-21T02:00:00Z,PT60M,13.7,37,0,0,0,0.0,3.0,104,0.09
2020-05-21T04:00:00Z,2020-05-21T03:00:00Z,PT60M,12.9,23,0,0,0,0.0,3.1,109,0.09
2020-05-21T05:00:00Z,2020-05-21T04:00:00Z,PT60M,12.1,9,0,0,0,0.0,3.1,112,0.09
2020-05-21T06:00:00Z,2020-05-21T05:00:00Z,PT60M,11.3,-7,0,0,0,0.0,2.8,112,0.09
2020-05-21T07:00:00Z,2020-05-21T06:00:00Z,PT60M,10.5,-21,0,0,0,0.0,2.6,110,0.09
2020-05-21T08:00:00Z,2020-05-21T07:00:00Z,PT60M,9.7,-35,0,0,0,0.0,2.6,105,0.09
2020-05-21T09:00:00Z,2020-05-21T08:00:00Z,PT60M,9.0,-48,0,0,0,0.0,2.5,98,0.09
2020-05-21T10:00:00Z,2020-05-21T09:00:00Z,PT60M,8.5,-59,8,3,8,0.0,2.3,90,0.09
2020-05-21T11:00:00Z,2020-05-21T10:00:00Z,PT60M,9.3,-70,56,294,110,0.0,2.6,81,0.09
2020-05-21T12:00:00Z,2020-05-21T11:00:00Z,PT60M,11.6,-81,81,628,286,0.0,2.8,71,0.09
2020-05-21T13:00:00Z,2020-05-21T12:00:00Z,PT60M,13.9,-91,98,765,472,0.0,2.8,61,0.09
2020-05-21T14:00:00Z,2020-05-21T13:00:00Z,PT60M,16.1,-103,102,867,649,0.0,3.1,51,0.09
2020-05-21T15:00:00Z,2020-05-21T14:00:00Z,PT60M,18.4,-118,108,915,794,0.0,3.5,41,0.09
2020-05-21T16:00:00Z,2020-05-21T15:00:00Z,PT60M,20.4,-137,112,940,896,0.0,4.0,33,0.09
2020-05-21T17:00:00Z,2020-05-21T16:00:00Z,PT60M,21.8,-163,114,951,951,0.0,4.3,28,0.09
2020-05-21T18:00:00Z,2020-05-21T17:00:00Z,PT60M,23.2,167,112,950,951,0.0,4.4,28,0.09
2020-05-21T19:00:00Z,2020-05-21T18:00:00Z,PT60M,24.2,140,104,945,900,0.0,4.5,32,0.09
2020-05-21T20:00:00Z,2020-05-21T19:00:00Z,PT60M,24.7,120,95,927,803,0.0,4.4,40,0.09
2020-05-21T21:00:00Z,2020-05-21T20:00:00Z,PT60M,24.9,105,89,886,664,0.0,4.4,50,0.09
2020-05-21T22:00:00Z,2020-05-21T21:00:00Z,PT60M,24.4,93,81,821,498,0.0,4.4,59,0.09
2020-05-21T23:00:00Z,2020-05-21T22:00:00Z,PT60M,23.3,82,68,713,318,0.0,3.5,70,0.09
2020-05-22T00:00:00Z,2020-05-21T23:00:00Z,PT60M,20.6,72,53,431,140,0.0,2.4,79,0.09
2020-05-22T01:00:00Z,2020-05-22T00:00:00Z,PT60M,17.3,61,12,72,18,0.0,2.1,89,0.09
2020-05-22T02:00:00Z,2020-05-22T01:00:00Z,PT60M,15.2,49,0,0,0,0.0,2.3,97,0.09
2020-05-22T03:00:00Z,2020-05-22T02:00:00Z,PT60M,14.0,37,0,0,0,0.0,2.3,104,0.09
2020-05-22T04:00:00Z,2020-05-22T03:00:00Z,PT60M,13.2,23,0,0,0,0.0,2.4,109,0.09
2020-05-22T05:00:00Z,2020-05-22T04:00:00Z,PT60M,12.6,9,0,0,0,0.0,2.6,112,0.09
2020-05-22T06:00:00Z,2020-05-22T05:00:00Z,PT60M,11.7,-7,0,0,0,0.0,2.5,112,0.09
2020-05-22T07:00:00Z,2020-05-22T06:00:00Z,PT60M,10.9,-21,0,0,0,0.0,2.5,109,0.09
2020-05-22T08:00:00Z,2020-05-22T07:00:00Z,PT60M,10.2,-35,0,0,0,0.0,2.6,105,0.09
2020-05-22T09:00:00Z,2020-05-22T08:00:00Z,PT60M,9.5,-48,0,0,0,0.0,2.6,98,0.09
2020-05-22T10:00:00Z,2020-05-22T09:00:00Z,PT60M,8.9,-59,8,7,9,0.0,2.3,90,0.09
2020-05-22T11:00:00Z,2020-05-22T10:00:00Z,PT60M,9.9,-70,57,276,106,0.0,2.3,81,0.09
2020-05-22T12:00:00Z,2020-05-22T11:00:00Z,PT60M,12.7,-80,88,550,271,0.0,2.1,71,0.09
2020-05-22T13:00:00Z,2020-05-22T12:00:00Z,PT60M,15.9,-91,113,681,446,0.0,1.5,61,0.09
2020-05-22T14:00:00Z,2020-05-22T13:00:00Z,PT60M,18.7,-103,134,753,610,0.0,1.7,51,0.09
2020-05-22T15:00:00Z,2020-05-22T14:00:00Z,PT60M,20.8,-118,142,810,750,0.0,2.2,41,0.09
2020-05-22T16:00:00Z,2020-05-22T15:00:00Z,PT60M,22.6,-137,122,879,856,0.0,2.4,33,0.09
2020-05-22T17:00:00Z,2020-05-22T16:00:00Z,PT60M,24.1,-163,122,892,909,0.0,2.4,28,0.09
2020-05-22T18:00:00Z,2020-05-22T17:00:00Z,PT60M,25.0,167,153,841,896,0.0,2.7,28,0.09
2020-05-22T19:00:00Z,2020-05-22T18:00:00Z,PT60M,25.7,140,116,885,864,0.0,2.8,32,0.09
2020-05-22T20:00:00Z,2020-05-22T19:00:00Z,PT60M,25.9,120,111,861,770,0.0,2.7,40,0.09
2020-05-22T21:00:00Z,2020-05-22T20:00:00Z,PT60M,25.5,105,104,817,636,0.0,3.2,49,0.09
2020-05-22T22:00:00Z,2020-05-22T21:00:00Z,PT60M,24.4,93,92,750,475,0.0,3.7,59,0.09
2020-05-22T23:00:00Z,2020-05-22T22:00:00Z,PT60M,22.6,82,73,650,303,0.0,3.6,69,0.09
2020-05-23T00:00:00Z,2020-05-22T23:00:00Z,PT60M,20.6,71,56,374,133,0.0,3.3,79,0.09
2020-05-23T01:00:00Z,2020-05-23T00:00:00Z,PT60M,19.1,61,14,25,17,0.0,3.0,88,0.09
2020-05-23T02:00:00Z,2020-05-23T01:00:00Z,PT60M,18.3,49,0,0,0,0.0,2.9,97,0.09
2020-05-23T03:00:00Z,2020-05-23T02:00:00Z,PT60M,17.8,37,0,0,0,0.0,3.4,104,0.09
2020-05-23T04:00:00Z,2020-05-23T03:00:00Z,PT60M,16.6,23,0,0,0,0.0,3.9,109,0.09
2020-05-23T05:00:00Z,2020-05-23T04:00:00Z,PT60M,14.7,9,0,0,0,0.0,3.6,112,0.09
2020-05-23T06:00:00Z,2020-05-23T05:00:00Z,PT60M,13.1,-6,0,0,0,0.0,3.3,112,0.09
2020-05-23T07:00:00Z,2020-05-23T06:00:00Z,PT60M,12.2,-21,0,0,0,0.0,3.3,109,0.09
2020-05-23T08:00:00Z,2020-05-23T07:00:00Z,PT60M,11.1,-35,0,0,0,0.0,3.5,105,0.09
2020-05-23T09:00:00Z,2020-05-23T08:00:00Z,PT60M,10.0,-48,0,0,0,0.0,3.4,98,0.09
2020-05-23T10:00:00Z,2020-05-23T09:00:00Z,PT60M,9.1,-59,7,59,12,0.0,3.3,90,0.09
2020-05-23T11:00:00Z,2020-05-23T10:00:00Z,PT60M,9.2,-70,40,476,122,0.0,3.6,81,0.09
2020-05-23T12:00:00Z,2020-05-23T11:00:00Z,PT60M,10.8,-80,63,682,289,0.0,3.8,71,0.09
2020-05-23T13:00:00Z,2020-05-23T12:00:00Z,PT60M,12.7,-91,79,788,465,0.0,3.6,61,0.09
2020-05-23T14:00:00Z,2020-05-23T13:00:00Z,PT60M,14.6,-103,91,852,631,0.0,3.3,51,0.09
2020-05-23T15:00:00Z,2020-05-23T14:00:00Z,PT60M,16.8,-118,98,893,770,0.0,3.1,41,0.09
2020-05-23T16:00:00Z,2020-05-23T15:00:00Z,PT60M,19.0,-137,99,922,871,0.0,2.9,33,0.09
2020-05-23T17:00:00Z,2020-05-23T16:00:00Z,PT60M,20.9,-163,101,933,925,0.0,2.7,28,0.09
2020-05-23T18:00:00Z,2020-05-23T17:00:00Z,PT60M,23.0,167,101,933,929,0.0,2.3,28,0.09
2020-05-23T19:00:00Z,2020-05-23T18:00:00Z,PT60M,24.4,140,100,923,881,0.0,2.0,32,0.09
2020-05-23T20:00:00Z,2020-05-23T19:00:00Z,PT60M,24.9,120,96,898,785,0.0,2.0,40,0.09
2020-05-23T21:00:00Z,2020-05-23T20:00:00Z,PT60M,24.7,105,90,859,651,0.0,2.2,49,0.09
2020-05-23T22:00:00Z,2020-05-23T21:00:00Z,PT60M,24.1,93,80,798,490,0.0,2.3,59,0.09
2020-05-23T23:00:00Z,2020-05-23T22:00:00Z,PT60M,23.0,82,66,697,314,0.0,2.5,69,0.09
2020-05-24T00:00:00Z,2020-05-23T23:00:00Z,PT60M,20.5,71,52,428,140,0.0,2.4,79,0.09
2020-05-24T01:00:00Z,2020-05-24T00:00:00Z,PT60M,17.4,61,14,61,19,0.0,2.2,88,0.09
2020-05-24T02:00:00Z,2020-05-24T01:00:00Z,PT60M,15.6,49,0,0,0,0.0,2.2,97,0.09
2020-05-24T03:00:00Z,2020-05-24T02:00:00Z,PT60M,14.6,37,0,0,0,0.0,2.1,104,0.09
2020-05-24T04:00:00Z,2020-05-24T03:00:00Z,PT60M,13.8,23,0,0,0,0.0,2.2,109,0.09
2020-05-24T05:00:00Z,2020-05-24T04:00:00Z,PT60M,13.1,9,0,0,0,0.0,2.5,111,0.09
2020-05-24T06:00:00Z,2020-05-24T05:00:00Z,PT60M,12.5,-6,0,0,0,0.0,2.7,112,0.09
2020-05-24T07:00:00Z,2020-05-24T06:00:00Z,PT60M,11.9,-21,0,0,0,0.0,2.9,109,0.09
2020-05-24T08:00:00Z,2020-05-24T07:00:00Z,PT60M,11.3,-35,0,0,0,0.0,2.9,104,0.09
2020-05-24T09:00:00Z,2020-05-24T08:00:00Z,PT60M,10.5,-47,0,0,0,0.0,2.6,98,0.09
2020-05-24T10:00:00Z,2020-05-24T09:00:00Z,PT60M,10.0,-59,8,2,9,0.0,2.3,90,0.09
2020-05-24T11:00:00Z,2020-05-24T10:00:00Z,PT60M,10.8,-70,79,88,96,0.0,2.5,80,0.09
2020-05-24T12:00:00Z,2020-05-24T11:00:00Z,PT60M,13.1,-80,160,198,228,0.0,2.7,71,0.09
2020-05-24T13:00:00Z,2020-05-24T12:00:00Z,PT60M,15.2,-91,193,421,400,0.0,2.5,61,0.09
2020-05-24T14:00:00Z,2020-05-24T13:00:00Z,PT60M,17.4,-103,360,142,451,0.0,2.4,51,0.09
2020-05-24T15:00:00Z,2020-05-24T14:00:00Z,PT60M,20.2,-117,332,398,635,0.0,2.6,41,0.09
2020-05-24T16:00:00Z,2020-05-24T15:00:00Z,PT60M,22.5,-137,343,472,741,0.0,3.2,33,0.09
2020-05-24T17:00:00Z,2020-05-24T16:00:00Z,PT60M,23.7,-163,325,547,809,0.0,3.8,28,0.09
2020-05-24T18:00:00Z,2020-05-24T17:00:00Z,PT60M,22.9,167,438,72,503,0.0,3.5,27,0.09
2020-05-24T19:00:00Z,2020-05-24T18:00:00Z,PT60M,21.2,140,445,56,492,0.0,2.4,32,0.09
2020-05-24T20:00:00Z,2020-05-24T19:00:00Z,PT60M,22.9,120,390,21,408,0.0,3.8,40,0.09
2020-05-24T21:00:00Z,2020-05-24T20:00:00Z,PT60M,24.6,105,170,0,170,0.0,5.2,49,0.09
2020-05-24T22:00:00Z,2020-05-24T21:00:00Z,PT60M,22.7,92,106,0,106,0.0,4.1,59,0.09
2020-05-24T23:00:00Z,2020-05-24T22:00:00Z,PT60M,20.0,82,57,0,57,0.0,3.1,69,0.09
2020-05-25T00:00:00Z,2020-05-24T23:00:00Z,PT60M,17.9,71,48,0,48,0.0,2.2,79,0.09
2020-05-25T01:00:00Z,2020-05-25T00:00:00Z,PT60M,16.5,61,7,0,7,0.0,1.6,88,0.09
2020-05-25T02:00:00Z,2020-05-25T01:00:00Z,PT60M,16.1,49,0,0,0,0.0,2.2,96,0.09
2020-05-25T03:00:00Z,2020-05-25T02:00:00Z,PT60M,16.2,37,0,0,0,0.0,3.3,103,0.09
2020-05-25T04:00:00Z,2020-05-25T03:00:00Z,PT60M,16.5,23,0,0,0,0.0,4.2,108,0.09
2020-05-25T05:00:00Z,2020-05-25T04:00:00Z,PT60M,16.6,9,0,0,0,0.0,4.1,111,0.09
2020-05-25T06:00:00Z,2020-05-25T05:00:00Z,PT60M,16.4,-6,0,0,0,0.0,3.9,111,0.09
2020-05-25T07:00:00Z,2020-05-25T06:00:00Z,PT60M,16.2,-21,0,0,0,0.0,3.7,109,0.09
2020-05-25T08:00:00Z,2020-05-25T07:00:00Z,PT60M,16.0,-35,0,0,0,0.0,2.9,104,0.09
2020-05-25T09:00:00Z,2020-05-25T08:00:00Z,PT60M,15.8,-47,0,0,0,0.0,2.1,98,0.09
2020-05-25T10:00:00Z,2020-05-25T09:00:00Z,PT60M,15.6,-59,6,0,6,0.0,1.7,89,0.09
2020-05-25T11:00:00Z,2020-05-25T10:00:00Z,PT60M,15.6,-70,47,0,47,0.0,1.7,80,0.09
2020-05-25T12:00:00Z,2020-05-25T11:00:00Z,PT60M,15.8,-80,97,0,97,0.0,2.1,71,0.09
2020-05-25T13:00:00Z,2020-05-25T12:00:00Z,PT60M,16.0,-91,146,0,146,0.0,2.3,60,0.09
2020-05-25T14:00:00Z,2020-05-25T13:00:00Z,PT60M,16.4,-103,208,0,208,0.0,2.3,50,0.09
2020-05-25T15:00:00Z,2020-05-25T14:00:00Z,PT60M,17.5,-117,268,0,268,0.0,2.3,41,0.09
2020-05-25T16:00:00Z,2020-05-25T15:00:00Z,PT60M,19.6,-136,327,0,327,0.0,2.3,33,0.09
2020-05-25T17:00:00Z,2020-05-25T16:00:00Z,PT60M,21.7,-163,523,88,602,0.0,2.5,28,0.09
