air_temp,albedo,azimuth,dhi,dni,ghi,snow_depth,wind_speed_10m,zenith,period_end,period
-4,0.4,110,0,0,0,2.9,1.4,101,2020-01-13T23:00:00Z,PT60M
-4,0.4,100,0,0,0,2.2,1.6,111,2020-01-14T00:00:00Z,PT60M
-4,0.4,90,0,0,0,1.5,1.8,122,2020-01-14T01:00:00Z,PT60M
-4,0.4,78,0,0,0,1.6,2,132,2020-01-14T02:00:00Z,PT60M
-5,0.4,63,0,0,0,1.6,1.9,142,2020-01-14T03:00:00Z,PT60M
-5,0.4,43,0,0,0,1.5,1.7,150,2020-01-14T04:00:00Z,PT60M
-5,0.4,14,0,0,0,1.5,1.6,155,2020-01-14T05:00:00Z,PT60M
-5,0.43,-19,0,0,0,1.5,1.6,155,2020-01-14T06:00:00Z,PT60M
-6,0.43,-46,0,0,0,1.5,1.5,149,2020-01-14T07:00:00Z,PT60M
-6,0.43,-66,0,0,0,1.5,1.4,141,2020-01-14T08:00:00Z,PT60M
-7,0.43,-80,0,0,0,1.5,1.3,131,2020-01-14T09:00:00Z,PT60M
-7,0.43,-91,0,0,0,2,1.3,120,2020-01-14T10:00:00Z,PT60M
-6,0.43,-101,0,0,0,2.7,1.3,110,2020-01-14T11:00:00Z,PT60M
-6,0.43,-111,0,0,0,2.8,0.8,99,2020-01-14T12:00:00Z,PT60M
-6,0.43,-122,8,22,10,3,0.5,90,2020-01-14T13:00:00Z,PT60M
-5,0.43,-133,69,198,96,3.1,0.6,82,2020-01-14T14:00:00Z,PT60M
-4,0.43,-145,143,154,183,3,0.8,75,2020-01-14T15:00:00Z,PT60M
-4,0.43,-159,192,173,251,2.9,0.9,70,2020-01-14T16:00:00Z,PT60M
-2,0.43,-173,234,73,262,2.8,1.1,67,2020-01-14T17:00:00Z,PT60M
-1,0.43,171,229,78,259,2.8,1.2,67,2020-01-14T18:00:00Z,PT60M
-1,0.43,157,198,65,219,2.8,1,70,2020-01-14T19:00:00Z,PT60M
-1,0.43,143,127,0,127,2.8,0.4,76,2020-01-14T20:00:00Z,PT60M
-1,0.43,131,48,0,48,2.8,0.9,83,2020-01-14T21:00:00Z,PT60M
-2,0.43,120,4,0,4,2.8,1.8,91,2020-01-14T22:00:00Z,PT60M
-2,0.43,110,0,0,0,2.8,2.3,101,2020-01-14T23:00:00Z,PT60M
-2,0.43,100,0,0,0,2.3,2.7,111,2020-01-15T00:00:00Z,PT60M
-2,0.43,89,0,0,0,1.8,3.2,121,2020-01-15T01:00:00Z,PT60M
-2,0.43,78,0,0,0,1.8,3.8,132,2020-01-15T02:00:00Z,PT60M
-1,0.43,63,0,0,0,2,4.3,142,2020-01-15T03:00:00Z,PT60M
-1,0.43,43,0,0,0,2.3,4.4,150,2020-01-15T04:00:00Z,PT60M
-1,0.43,15,0,0,0,2.6,4.4,155,2020-01-15T05:00:00Z,PT60M
-1,0.46,-19,0,0,0,2.9,4.2,155,2020-01-15T06:00:00Z,PT60M
-1,0.46,-46,0,0,0,3.2,3.7,149,2020-01-15T07:00:00Z,PT60M
-1,0.46,-65,0,0,0,3.5,3.4,140,2020-01-15T08:00:00Z,PT60M
-1,0.46,-79,0,0,0,3.7,3.7,130,2020-01-15T09:00:00Z,PT60M
-2,0.46,-91,0,0,0,4.7,3.7,120,2020-01-15T10:00:00Z,PT60M
-3,0.46,-101,0,0,0,6.1,3,110,2020-01-15T11:00:00Z,PT60M
-3,0.46,-111,0,0,0,6.5,2.8,99,2020-01-15T12:00:00Z,PT60M
-3,0.46,-121,6,0,6,6.8,3,90,2020-01-15T13:00:00Z,PT60M
-3,0.46,-133,64,12,65,6.9,3,82,2020-01-15T14:00:00Z,PT60M
-2,0.46,-145,91,0,91,7,3.1,75,2020-01-15T15:00:00Z,PT60M
-2,0.46,-159,117,0,117,7,3.4,70,2020-01-15T16:00:00Z,PT60M
-1,0.46,-173,133,0,133,7,3.6,67,2020-01-15T17:00:00Z,PT60M
-1,0.46,171,159,0,159,7,3.6,67,2020-01-15T18:00:00Z,PT60M
-1,0.46,157,177,97,211,7.1,3.4,70,2020-01-15T19:00:00Z,PT60M
-1,0.46,143,89,0,89,7.1,3.4,75,2020-01-15T20:00:00Z,PT60M
-1,0.46,131,49,8,50,7,3.2,83,2020-01-15T21:00:00Z,PT60M
-2,0.46,120,1,0,1,7,2.7,91,2020-01-15T22:00:00Z,PT60M
-2,0.46,110,0,0,0,7,2.5,101,2020-01-15T23:00:00Z,PT60M
-2,0.46,100,0,0,0,6.2,2.5,111,2020-01-16T00:00:00Z,PT60M
-2,0.46,89,0,0,0,5.5,2.1,121,2020-01-16T01:00:00Z,PT60M
-2,0.46,78,0,0,0,5.5,1.5,132,2020-01-16T02:00:00Z,PT60M
-3,0.46,63,0,0,0,5.5,1.4,141,2020-01-16T03:00:00Z,PT60M
-3,0.46,43,0,0,0,5.5,1.6,150,2020-01-16T04:00:00Z,PT60M
-4,0.46,15,0,0,0,5.5,1.7,155,2020-01-16T05:00:00Z,PT60M
-5,0.51,-18,0,0,0,5.5,1.9,155,2020-01-16T06:00:00Z,PT60M
-5,0.51,-46,0,0,0,5.5,2.2,149,2020-01-16T07:00:00Z,PT60M
-4,0.51,-65,0,0,0,5.5,2.3,140,2020-01-16T08:00:00Z,PT60M
-3,0.51,-79,0,0,0,5.5,1.8,130,2020-01-16T09:00:00Z,PT60M
-3,0.51,-91,0,0,0,6.2,1.2,120,2020-01-16T10:00:00Z,PT60M
-2,0.51,-101,0,0,0,7,1.1,109,2020-01-16T11:00:00Z,PT60M
-2,0.51,-111,0,0,0,7.4,1.5,99,2020-01-16T12:00:00Z,PT60M
-2,0.51,-121,2,0,2,7.8,1.9,90,2020-01-16T13:00:00Z,PT60M
-2,0.51,-132,44,0,44,7.8,2.1,81,2020-01-16T14:00:00Z,PT60M
-2,0.51,-145,93,0,93,8.5,2.3,75,2020-01-16T15:00:00Z,PT60M
-2,0.51,-158,119,0,119,9.6,2.8,70,2020-01-16T16:00:00Z,PT60M
-2,0.51,-173,145,0,145,10.6,3.3,67,2020-01-16T17:00:00Z,PT60M
-2,0.51,172,153,0,153,11.1,4,67,2020-01-16T18:00:00Z,PT60M
-3,0.51,157,163,0,163,11.5,4.6,70,2020-01-16T19:00:00Z,PT60M
-4,0.51,143,118,0,118,11.6,4.7,75,2020-01-16T20:00:00Z,PT60M
-5,0.51,131,47,0,47,11.6,5,82,2020-01-16T21:00:00Z,PT60M
-7,0.51,120,1,0,1,11.2,5.3,91,2020-01-16T22:00:00Z,PT60M
-9,0.51,110,0,0,0,10.9,5.5,100,2020-01-16T23:00:00Z,PT60M
-9,0.51,100,0,0,0,10.9,5.7,111,2020-01-17T00:00:00Z,PT60M
-9,0.51,89,0,0,0,10.8,5.7,121,2020-01-17T01:00:00Z,PT60M
-10,0.51,78,0,0,0,10.7,5.6,131,2020-01-17T02:00:00Z,PT60M
-12,0.51,63,0,0,0,10.7,5.6,141,2020-01-17T03:00:00Z,PT60M
-12,0.51,43,0,0,0,10.7,5.5,150,2020-01-17T04:00:00Z,PT60M
-14,0.51,15,0,0,0,10.8,5.5,155,2020-01-17T05:00:00Z,PT60M
-16,0.51,-18,0,0,0,10.8,5.5,154,2020-01-17T06:00:00Z,PT60M
-16,0.51,-45,0,0,0,10.8,5.4,149,2020-01-17T07:00:00Z,PT60M
-18,0.51,-65,0,0,0,10.8,5.3,140,2020-01-17T08:00:00Z,PT60M
-19,0.51,-79,0,0,0,10.8,5.1,130,2020-01-17T09:00:00Z,PT60M
-20,0.51,-90,0,0,0,10.6,4.7,120,2020-01-17T10:00:00Z,PT60M
-21,0.51,-101,0,0,0,10.2,4.5,109,2020-01-17T11:00:00Z,PT60M
-21,0.51,-111,0,0,0,9.5,4.6,99,2020-01-17T12:00:00Z,PT60M
-21,0.51,-121,6,104,15,8.9,4.4,90,2020-01-17T13:00:00Z,PT60M
-21,0.51,-132,34,677,139,8.4,4.5,81,2020-01-17T14:00:00Z,PT60M
-20,0.51,-145,52,840,278,8,4.6,74,2020-01-17T15:00:00Z,PT60M
-20,0.51,-158,60,914,383,8,4.5,69,2020-01-17T16:00:00Z,PT60M
-18,0.51,-173,67,933,435,8,4.4,67,2020-01-17T17:00:00Z,PT60M
-17,0.51,172,62,950,435,8,4.4,67,2020-01-17T18:00:00Z,PT60M
-17,0.51,157,58,916,376,8,4.6,70,2020-01-17T19:00:00Z,PT60M
-17,0.51,143,51,829,267,8,4.5,75,2020-01-17T20:00:00Z,PT60M
-17,0.51,131,33,630,124,8,4.3,82,2020-01-17T21:00:00Z,PT60M
-18,0.51,120,5,61,10,8,3.8,91,2020-01-17T22:00:00Z,PT60M
-19,0.51,110,0,0,0,8,3.3,100,2020-01-17T23:00:00Z,PT60M
-19,0.51,100,0,0,0,7.4,2.9,110,2020-01-18T00:00:00Z,PT60M
-20,0.51,89,0,0,0,6.9,2.4,121,2020-01-18T01:00:00Z,PT60M
-20,0.51,78,0,0,0,6.9,2.8,131,2020-01-18T02:00:00Z,PT60M
-20,0.51,63,0,0,0,6.9,3.3,141,2020-01-18T03:00:00Z,PT60M
-20,0.51,43,0,0,0,6.9,3.3,149,2020-01-18T04:00:00Z,PT60M
-20,0.51,15,0,0,0,6.9,2.9,155,2020-01-18T05:00:00Z,PT60M
-21,0.54,-18,0,0,0,6.9,2.3,154,2020-01-18T06:00:00Z,PT60M
-21,0.54,-45,0,0,0,6.9,2,149,2020-01-18T07:00:00Z,PT60M
-21,0.54,-64,0,0,0,6.9,1.9,140,2020-01-18T08:00:00Z,PT60M
-22,0.54,-79,0,0,0,6.9,1.9,130,2020-01-18T09:00:00Z,PT60M
-22,0.54,-90,0,0,0,6.9,2,120,2020-01-18T10:00:00Z,PT60M
-22,0.54,-100,0,0,0,6.8,1.8,109,2020-01-18T11:00:00Z,PT60M
-22,0.54,-110,0,0,0,6.8,1.4,99,2020-01-18T12:00:00Z,PT60M
-21,0.54,-121,5,0,5,6.7,1.2,90,2020-01-18T13:00:00Z,PT60M
-19,0.54,-132,42,528,129,6.7,1,81,2020-01-18T14:00:00Z,PT60M
-18,0.54,-144,110,447,224,6.6,0.5,74,2020-01-18T15:00:00Z,PT60M
-17,0.54,-158,177,89,207,6.2,0.5,69,2020-01-18T16:00:00Z,PT60M
-15,0.54,-173,213,6,215,6,0.6,67,2020-01-18T17:00:00Z,PT60M
-13,0.54,172,215,0,215,6,0.8,67,2020-01-18T18:00:00Z,PT60M
-13,0.54,157,205,1,205,6,1.4,70,2020-01-18T19:00:00Z,PT60M
-12,0.54,143,117,6,119,6,1.7,75,2020-01-18T20:00:00Z,PT60M
-12,0.54,131,46,0,46,5.9,1.8,82,2020-01-18T21:00:00Z,PT60M
-12,0.54,120,3,0,3,6,2.3,90,2020-01-18T22:00:00Z,PT60M
-11,0.54,109,0,0,0,5.9,3.1,100,2020-01-18T23:00:00Z,PT60M
-11,0.54,99,0,0,0,4.7,3.9,110,2020-01-19T00:00:00Z,PT60M
-11,0.54,89,0,0,0,4.1,4,121,2020-01-19T01:00:00Z,PT60M
-11,0.54,77,0,0,0,5.1,3.8,131,2020-01-19T02:00:00Z,PT60M
-11,0.54,63,0,0,0,6.4,4.2,141,2020-01-19T03:00:00Z,PT60M
-11,0.54,43,0,0,0,7.6,4.6,149,2020-01-19T04:00:00Z,PT60M
-11,0.54,15,0,0,0,8,4.7,154,2020-01-19T05:00:00Z,PT60M
-10,0.58,-17,0,0,0,8.5,4.5,154,2020-01-19T06:00:00Z,PT60M
-10,0.58,-45,0,0,0,8.9,4.1,149,2020-01-19T07:00:00Z,PT60M
-10,0.58,-64,0,0,0,9.3,3.6,140,2020-01-19T08:00:00Z,PT60M
-9,0.58,-78,0,0,0,10,3.1,130,2020-01-19T09:00:00Z,PT60M
-9,0.58,-90,0,0,0,13.2,2.9,120,2020-01-19T10:00:00Z,PT60M
-8,0.58,-100,0,0,0,17.4,2.5,109,2020-01-19T11:00:00Z,PT60M
-8,0.58,-110,0,0,0,18.9,1.8,99,2020-01-19T12:00:00Z,PT60M
-8,0.58,-121,5,0,5,19.2,1.5,90,2020-01-19T13:00:00Z,PT60M
-7,0.58,-132,38,0,38,19.3,1.4,81,2020-01-19T14:00:00Z,PT60M
-6,0.58,-144,128,0,128,19.2,2.5,74,2020-01-19T15:00:00Z,PT60M
-6,0.58,-158,82,0,82,18.9,3.6,69,2020-01-19T16:00:00Z,PT60M
-7,0.58,-173,115,0,115,18.5,3.8,66,2020-01-19T17:00:00Z,PT60M
-8,0.58,172,146,0,146,18.2,3.9,66,2020-01-19T18:00:00Z,PT60M
-9,0.58,157,131,0,131,18,4,69,2020-01-19T19:00:00Z,PT60M
-11,0.58,143,107,0,107,18,4,75,2020-01-19T20:00:00Z,PT60M
-11,0.58,131,66,14,68,18.1,3.8,82,2020-01-19T21:00:00Z,PT60M
-12,0.58,120,2,0,2,17.7,3.3,90,2020-01-19T22:00:00Z,PT60M
-12,0.58,109,0,0,0,17,3.1,100,2020-01-19T23:00:00Z,PT60M
-12,0.58,99,0,0,0,16.3,3.1,110,2020-01-20T00:00:00Z,PT60M
-12,0.58,89,0,0,0,15.7,3.1,120,2020-01-20T01:00:00Z,PT60M
-13,0.58,77,0,0,0,15.6,3.1,131,2020-01-20T02:00:00Z,PT60M
-14,0.58,63,0,0,0,15.4,3,141,2020-01-20T03:00:00Z,PT60M
-14,0.58,43,0,0,0,15.4,3,149,2020-01-20T04:00:00Z,PT60M
-15,0.58,15,0,0,0,15.4,3,154,2020-01-20T05:00:00Z,PT60M
-16,0.57,-17,0,0,0,15.3,2.8,154,2020-01-20T06:00:00Z,PT60M
-16,0.57,-44,0,0,0,15.2,2.8,149,2020-01-20T07:00:00Z,PT60M
-17,0.57,-64,0,0,0,15.1,2.9,140,2020-01-20T08:00:00Z,PT60M
-18,0.57,-78,0,0,0,15,2.9,130,2020-01-20T09:00:00Z,PT60M
-18,0.57,-90,0,0,0,16.6,2.9,120,2020-01-20T10:00:00Z,PT60M
-19,0.57,-100,0,0,0,18.7,2.9,109,2020-01-20T11:00:00Z,PT60M
-19,0.57,-110,0,0,0,19.2,2.8,99,2020-01-20T12:00:00Z,PT60M
-19,0.57,-120,7,120,18,19.4,2.7,90,2020-01-20T13:00:00Z,PT60M
-18,0.57,-132,35,673,142,19.5,2.5,81,2020-01-20T14:00:00Z,PT60M
-16,0.57,-144,59,788,276,19.3,2.5,74,2020-01-20T15:00:00Z,PT60M
-16,0.57,-158,99,712,359,19,2.8,69,2020-01-20T16:00:00Z,PT60M
-14,0.57,-173,187,407,351,19,3.1,66,2020-01-20T17:00:00Z,PT60M
-13,0.57,172,179,442,357,18.8,3.4,66,2020-01-20T18:00:00Z,PT60M
-13,0.57,157,59,902,380,18.6,3.7,69,2020-01-20T19:00:00Z,PT60M
-13,0.57,143,51,816,272,18.5,3.9,74,2020-01-20T20:00:00Z,PT60M
-13,0.57,131,35,633,131,18.4,3.8,82,2020-01-20T21:00:00Z,PT60M
-14,0.57,120,6,84,13,18.2,3.9,90,2020-01-20T22:00:00Z,PT60M
-15,0.57,109,0,0,0,18.1,4.1,100,2020-01-20T23:00:00Z,PT60M
-15,0.57,99,0,0,0,17.9,4.3,110,2020-01-21T00:00:00Z,PT60M
-15,0.57,89,0,0,0,17.7,4.2,120,2020-01-21T01:00:00Z,PT60M
-15,0.57,77,0,0,0,17.8,3.9,131,2020-01-21T02:00:00Z,PT60M
-16,0.57,63,0,0,0,17.8,3.6,141,2020-01-21T03:00:00Z,PT60M
-16,0.57,43,0,0,0,17.7,3.3,149,2020-01-21T04:00:00Z,PT60M
-17,0.57,15,0,0,0,17.7,3,154,2020-01-21T05:00:00Z,PT60M
-18,0.58,-17,0,0,0,17.7,2.6,154,2020-01-21T06:00:00Z,PT60M
-18,0.58,-44,0,0,0,17.7,2.5,148,2020-01-21T07:00:00Z,PT60M
-20,0.58,-64,0,0,0,17.7,2.6,140,2020-01-21T08:00:00Z,PT60M
-22,0.58,-78,0,0,0,17.7,2.6,130,2020-01-21T09:00:00Z,PT60M
-23,0.58,-89,0,0,0,17.8,2.5,120,2020-01-21T10:00:00Z,PT60M
-24,0.58,-100,0,0,0,18,2.3,109,2020-01-21T11:00:00Z,PT60M
-23,0.58,-110,0,0,0,18.1,2.2,99,2020-01-21T12:00:00Z,PT60M
-22,0.58,-120,8,106,18,18.4,2.2,89,2020-01-21T13:00:00Z,PT60M
-20,0.58,-131,52,526,131,18.7,2.1,81,2020-01-21T14:00:00Z,PT60M
-17,0.58,-144,156,117,187,18.7,1.9,74,2020-01-21T15:00:00Z,PT60M
-15,0.58,-158,159,394,300,18.6,2,69,2020-01-21T16:00:00Z,PT60M
-14,0.58,-173,249,88,285,18.5,2.3,66,2020-01-21T17:00:00Z,PT60M
-12,0.58,172,234,165,302,18.3,2.6,66,2020-01-21T18:00:00Z,PT60M
-12,0.58,157,127,578,335,18.2,2.7,69,2020-01-21T19:00:00Z,PT60M
-11,0.58,143,153,22,159,18.2,2.6,74,2020-01-21T20:00:00Z,PT60M
-11,0.58,131,75,45,80,18.2,2.3,81,2020-01-21T21:00:00Z,PT60M
-11,0.58,120,9,0,9,18.2,2.4,90,2020-01-21T22:00:00Z,PT60M
-12,0.58,109,0,0,0,18,2.8,99,2020-01-21T23:00:00Z,PT60M
-12,0.58,99,0,0,0,17.9,3.1,110,2020-01-22T00:00:00Z,PT60M
-12,0.58,89,0,0,0,18,3.1,120,2020-01-22T01:00:00Z,PT60M
-11,0.58,77,0,0,0,18.1,3.1,130,2020-01-22T02:00:00Z,PT60M
-10,0.58,63,0,0,0,18,3.2,140,2020-01-22T03:00:00Z,PT60M
-10,0.58,43,0,0,0,17.6,3.4,149,2020-01-22T04:00:00Z,PT60M
-9,0.58,15,0,0,0,17.4,3.5,154,2020-01-22T05:00:00Z,PT60M
-8,0.58,-17,0,0,0,17.2,3.6,154,2020-01-22T06:00:00Z,PT60M
-8,0.58,-44,0,0,0,17,3.5,148,2020-01-22T07:00:00Z,PT60M
-7,0.58,-63,0,0,0,17,3.4,140,2020-01-22T08:00:00Z,PT60M
-7,0.58,-78,0,0,0,17,3.4,130,2020-01-22T09:00:00Z,PT60M
-7,0.58,-89,0,0,0,17.8,3.2,119,2020-01-22T10:00:00Z,PT60M
-7,0.58,-100,0,0,0,18.9,3,109,2020-01-22T11:00:00Z,PT60M
-7,0.58,-110,0,0,0,19.2,3,99,2020-01-22T12:00:00Z,PT60M
-7,0.58,-120,11,42,15,19.1,3.1,89,2020-01-22T13:00:00Z,PT60M
-6,0.58,-131,64,0,64,18.8,3,81,2020-01-22T14:00:00Z,PT60M
-5,0.58,-144,133,0,133,18.6,3,74,2020-01-22T15:00:00Z,PT60M
-5,0.58,-158,139,4,140,18.4,3.4,68,2020-01-22T16:00:00Z,PT60M
-3,0.58,-173,195,0,195,18.2,4,66,2020-01-22T17:00:00Z,PT60M
-2,0.58,172,224,179,297,18.2,4.2,66,2020-01-22T18:00:00Z,PT60M
-2,0.58,157,212,116,254,18.2,4,69,2020-01-22T19:00:00Z,PT60M
-1,0.58,143,107,461,233,18.1,3.5,74,2020-01-22T20:00:00Z,PT60M
-1,0.58,131,78,48,83,18.1,3.2,81,2020-01-22T21:00:00Z,PT60M
-2,0.58,119,10,16,12,18.1,3.4,90,2020-01-22T22:00:00Z,PT60M
-4,0.58,109,0,0,0,18.1,3.7,99,2020-01-22T23:00:00Z,PT60M
-4,0.58,99,0,0,0,18.1,3.9,109,2020-01-23T00:00:00Z,PT60M
-4,0.58,89,0,0,0,18.1,4,120,2020-01-23T01:00:00Z,PT60M
-5,0.58,77,0,0,0,18.1,3.9,130,2020-01-23T02:00:00Z,PT60M
-5,0.58,62,0,0,0,18.1,3.9,140,2020-01-23T03:00:00Z,PT60M
-5,0.58,43,0,0,0,18.1,3.8,148,2020-01-23T04:00:00Z,PT60M
-6,0.58,15,0,0,0,18.1,3.8,154,2020-01-23T05:00:00Z,PT60M
-6,0.58,-16,0,0,0,18.1,3.8,153,2020-01-23T06:00:00Z,PT60M
-6,0.58,-44,0,0,0,18,3.6,148,2020-01-23T07:00:00Z,PT60M
-6,0.58,-63,0,0,0,18,3.5,140,2020-01-23T08:00:00Z,PT60M
-6,0.58,-77,0,0,0,18,3.4,130,2020-01-23T09:00:00Z,PT60M
-6,0.58,-89,0,0,0,17.5,3.3,119,2020-01-23T10:00:00Z,PT60M
-6,0.58,-99,0,0,0,16.8,3.1,109,2020-01-23T11:00:00Z,PT60M
-7,0.58,-109,0,0,0,16.5,2.9,99,2020-01-23T12:00:00Z,PT60M
-7,0.58,-120,8,0,8,16.2,2.7,89,2020-01-23T13:00:00Z,PT60M
-5,0.58,-131,76,71,87,16,2.5,81,2020-01-23T14:00:00Z,PT60M
-3,0.58,-144,156,128,192,16,2.3,73,2020-01-23T15:00:00Z,PT60M
-2,0.58,-158,169,363,305,16,2.3,68,2020-01-23T16:00:00Z,PT60M
0,0.58,-173,161,510,373,16.1,2.6,66,2020-01-23T17:00:00Z,PT60M
1,0.58,172,85,834,429,16.1,2.7,66,2020-01-23T18:00:00Z,PT60M
2,0.58,157,82,791,373,16,2.6,68,2020-01-23T19:00:00Z,PT60M
1,0.58,143,79,650,263,15.9,2.3,74,2020-01-23T20:00:00Z,PT60M
0,0.58,131,73,106,93,15.9,2,81,2020-01-23T21:00:00Z,PT60M
-1,0.58,119,7,0,7,15.9,2,89,2020-01-23T22:00:00Z,PT60M
-3,0.58,109,0,0,0,15.9,1.9,99,2020-01-23T23:00:00Z,PT60M
-3,0.58,99,0,0,0,15.9,2,109,2020-01-24T00:00:00Z,PT60M
-3,0.58,88,0,0,0,15.8,1.9,120,2020-01-24T01:00:00Z,PT60M
-4,0.58,77,0,0,0,16,2,130,2020-01-24T02:00:00Z,PT60M
-4,0.58,62,0,0,0,16.1,1.6,140,2020-01-24T03:00:00Z,PT60M
-4,0.58,42,0,0,0,16.1,1,148,2020-01-24T04:00:00Z,PT60M
-5,0.58,15,0,0,0,16.1,0.8,153,2020-01-24T05:00:00Z,PT60M
-6,0.57,-16,0,0,0,16.1,0.8,153,2020-01-24T06:00:00Z,PT60M
-6,0.57,-43,0,0,0,16,1,148,2020-01-24T07:00:00Z,PT60M
-6,0.57,-63,0,0,0,16,1.1,140,2020-01-24T08:00:00Z,PT60M
-7,0.57,-77,0,0,0,16,1.2,130,2020-01-24T09:00:00Z,PT60M
-6,0.57,-89,0,0,0,15.9,1.3,119,2020-01-24T10:00:00Z,PT60M
-6,0.57,-99,0,0,0,15.6,1.4,109,2020-01-24T11:00:00Z,PT60M
-6,0.57,-109,0,0,0,15.4,1.5,99,2020-01-24T12:00:00Z,PT60M
-6,0.57,-120,10,0,10,15.4,1.6,89,2020-01-24T13:00:00Z,PT60M
-4,0.57,-131,64,311,122,15.4,1.7,80,2020-01-24T14:00:00Z,PT60M
-2,0.57,-143,152,32,162,15.4,1.5,73,2020-01-24T15:00:00Z,PT60M
0,0.57,-157,213,85,244,15.4,1.5,68,2020-01-24T16:00:00Z,PT60M
3,0.57,-172,227,192,307,15.2,1.5,65,2020-01-24T17:00:00Z,PT60M
4,0.57,172,239,135,296,15,1.6,65,2020-01-24T18:00:00Z,PT60M
4,0.57,157,224,24,233,14.8,1.6,68,2020-01-24T19:00:00Z,PT60M
4,0.57,143,133,0,133,14.7,1.6,73,2020-01-24T20:00:00Z,PT60M
3,0.57,131,65,233,102,14.7,2,81,2020-01-24T21:00:00Z,PT60M
2,0.57,119,6,0,6,14.8,2.3,89,2020-01-24T22:00:00Z,PT60M
0,0.57,109,0,0,0,14.8,2.6,99,2020-01-24T23:00:00Z,PT60M
0,0.57,99,0,0,0,14.8,3.3,109,2020-01-25T00:00:00Z,PT60M
0,0.57,88,0,0,0,14.8,3.5,119,2020-01-25T01:00:00Z,PT60M
-1,0.57,77,0,0,0,14.8,3.6,130,2020-01-25T02:00:00Z,PT60M
-2,0.57,62,0,0,0,14.8,3.5,140,2020-01-25T03:00:00Z,PT60M
-3,0.57,42,0,0,0,14.8,3.7,148,2020-01-25T04:00:00Z,PT60M
-3,0.57,15,0,0,0,14.7,3.8,153,2020-01-25T05:00:00Z,PT60M
-3,0.57,-16,0,0,0,14.7,3.8,153,2020-01-25T06:00:00Z,PT60M
-3,0.57,-43,0,0,0,14.7,3.7,148,2020-01-25T07:00:00Z,PT60M
-3,0.57,-62,0,0,0,14.7,3.4,139,2020-01-25T08:00:00Z,PT60M
-4,0.57,-77,0,0,0,14.7,3.4,130,2020-01-25T09:00:00Z,PT60M
-3,0.57,-88,0,0,0,14.6,3.5,119,2020-01-25T10:00:00Z,PT60M
-3,0.57,-99,0,0,0,14.6,3.6,109,2020-01-25T11:00:00Z,PT60M
-3,0.57,-109,0,0,0,14.6,3.6,98,2020-01-25T12:00:00Z,PT60M
-3,0.57,-119,12,42,16,14.7,3.7,89,2020-01-25T13:00:00Z,PT60M
-2,0.57,-131,84,131,106,14.7,3.9,80,2020-01-25T14:00:00Z,PT60M
-0,0.57,-143,83,587,260,14.5,4.1,73,2020-01-25T15:00:00Z,PT60M
0,0.57,-157,176,318,295,14.1,4.3,68,2020-01-25T16:00:00Z,PT60M
2,0.57,-172,229,166,298,13.8,4.5,65,2020-01-25T17:00:00Z,PT60M
3,0.57,172,203,314,336,13.7,4.3,65,2020-01-25T18:00:00Z,PT60M
3,0.57,157,219,55,240,13.6,4.1,68,2020-01-25T19:00:00Z,PT60M
2,0.57,143,153,0,153,13.4,4.2,73,2020-01-25T20:00:00Z,PT60M
2,0.57,130,64,0,64,13.3,4.5,80,2020-01-25T21:00:00Z,PT60M
1,0.57,119,5,0,5,13,4.6,89,2020-01-25T22:00:00Z,PT60M
1,0.57,109,0,0,0,12.6,4.8,99,2020-01-25T23:00:00Z,PT60M
1,0.57,99,0,0,0,12.5,4.9,109,2020-01-26T00:00:00Z,PT60M
1,0.57,88,0,0,0,12.2,4.7,119,2020-01-26T01:00:00Z,PT60M
2,0.57,76,0,0,0,11.6,4.5,130,2020-01-26T02:00:00Z,PT60M
2,0.57,62,0,0,0,11.4,4.9,139,2020-01-26T03:00:00Z,PT60M
2,0.57,42,0,0,0,11.2,5.2,148,2020-01-26T04:00:00Z,PT60M
2,0.57,15,0,0,0,11,5.2,153,2020-01-26T05:00:00Z,PT60M
3,0.58,-16,0,0,0,10.6,4.9,153,2020-01-26T06:00:00Z,PT60M
3,0.58,-43,0,0,0,10.2,3.9,148,2020-01-26T07:00:00Z,PT60M
3,0.58,-62,0,0,0,9.8,2.4,139,2020-01-26T08:00:00Z,PT60M
3,0.58,-76,0,0,0,9.5,1.2,129,2020-01-26T09:00:00Z,PT60M
2,0.58,-88,0,0,0,10.7,0.9,119,2020-01-26T10:00:00Z,PT60M
2,0.58,-99,0,0,0,12.2,1,109,2020-01-26T11:00:00Z,PT60M
2,0.58,-109,0,0,0,12.5,1.2,98,2020-01-26T12:00:00Z,PT60M
1,0.58,-119,12,83,19,12.6,1.5,89,2020-01-26T13:00:00Z,PT60M
2,0.58,-131,87,38,91,12.6,1.9,80,2020-01-26T14:00:00Z,PT60M
2,0.58,-143,116,0,116,12.3,2.4,73,2020-01-26T15:00:00Z,PT60M
1,0.58,-157,114,0,114,11.8,2.9,68,2020-01-26T16:00:00Z,PT60M
2,0.58,-172,114,0,114,11.3,3.3,65,2020-01-26T17:00:00Z,PT60M
2,0.58,172,94,0,94,11.1,3.6,65,2020-01-26T18:00:00Z,PT60M
2,0.58,157,93,0,93,11.1,3.5,68,2020-01-26T19:00:00Z,PT60M
1,0.58,143,64,0,64,11.2,3.2,73,2020-01-26T20:00:00Z,PT60M
1,0.58,130,56,0,56,11.5,2.9,80,2020-01-26T21:00:00Z,PT60M
